-0.602475145,-0.714011895,1,1,-1,-1,-1,0,0.151410874
0.997974265,0.04895463,1,1,-1,-1,-1,0,0.151410874
0.997974265,0.04895463,1,1,-1,-1,-1,0,0.575705437
0.998161898,0.052715561,0.974283305,1,-0.841497998,-1,-1,0,0.151410874
0.998550061,0.052480502,0.976280335,1,-0.846381977,-1,-1,0,0.575705437
0.632527464,-0.015050454,0.947616319,1,-0.758293999,-1,-1,0,0.575705437
0.998158105,0.053890851,0.966158271,1,-0.785346872,-1,-1,0,0.151410874
0.632005774,-0.004197015,0.91045322,0.999825973,-0.701489258,-1,-1,0,-0.391411649
0.998466401,0.063998353,0.898573816,0.999948284,-0.51088835,-1,-1,0,0.151410874
-0.391086454,-0.470894872,0.427934273,0.906887312,0.004949106,-1,-1,0,-0.391411649
-0.403582232,-0.569661162,0.99510321,1,-0.980325548,-1,-1,0,-0.391411649
-0.602740409,-0.714011895,0.997635234,0.999948284,-0.992621774,-1,1,0,0.151410874
0.633567244,0.008054508,0.838679002,0.999948284,-0.438682952,-1,-1,0,1
0.999124088,0.056711549,0.94810835,1,-0.781405425,-1,-1,0,-0.391411649
0.999217593,0.075751262,0.824157606,0.999843211,-0.392586087,-1,-1,0,-0.391411649
-0.403472638,-0.570203834,1,1,-1,-1,-1,0,-0.391411649
0.998651324,0.087034054,0.754292782,0.999948284,-0.234341726,-1,-1,0,-1
0.999194644,0.075281145,0.82642077,0.999948284,-0.341939736,-1,-1,0,0.575705437
0.9990259,0.108894464,0.629163387,0.999087179,0.021302163,-1,-1,0,0.575705437
0.99914617,0.052715561,0.974819067,0.999948284,-0.827843523,-1,-1,0,-0.391411649
0.998293164,0.060942597,0.918467693,0.999948284,-0.683645882,-1,1,0,0.151410874
0.998651786,0.089149577,0.741183747,0.999948284,0.014815972,-1,-1,0,-0.391411649
0.998356305,0.084448414,0.76945098,0.999948284,-0.304870836,-1,-1,0,-1
-0.36074235,-0.524076721,0.892801622,1,-0.581928289,-1,1,0,0.151410874
0.999654354,0.096201323,0.700665299,0.999948284,0.037296986,-1,1,0,0.151410874
0.99908878,0.097376614,0.693336479,0.999844853,0.025473105,-1,-1,0,0.151410874
0.999276999,0.055771317,0.954284233,0.999926121,-0.799523479,-1,-1,0,0.151410874
0.998802846,0.094790974,0.708796858,0.999948284,0.002850531,-1,-1,0,0.151410874
0.998736698,0.076926552,0.816260253,0.999948284,-0.525444797,-1,-1,0,0.575705437
-0.728996658,-0.801382075,0.932413473,1,-0.840206307,-1,-1,0,0.151410874
0.999099463,0.088679461,0.74518233,0.999948284,-0.026890954,-1,-1,0,0.151410874
-0.16166582,-0.395463474,1,1,-1,-1,-1,0,-0.391411649
-0.360595675,-0.533844815,0.96139106,1,-0.841979272,-1,1,0,0.151410874
0.999881475,0.099022021,0.684882876,0.999948284,0.109093903,-1,-1,0,0.575705437
0.998754574,0.067054109,0.878781501,0.999948284,-0.492270102,-1,-1,0,0.151410874
-0.403472638,-0.570203834,1,1,-1,-1,-1,0,-0.391411649
0.998350262,0.066113876,0.884735161,0.999682319,-0.680853122,-1,-1,0,0.151410874
0.998934,0.088444403,0.746154545,0.999948284,-0.345716445,-1,-1,0,-1
0.999321402,0.162487728,0.359519866,0.970432638,-0.080557447,-1,-1,0,0.151410874
0.63344199,0.098316846,0.295230495,0.921641031,0.01049916,-1,-1,0,-0.391411649
0.998269478,0.052245444,0.977212927,0.999948284,-0.855015715,-1,-1,0,-1
0.99900242,0.103488126,0.658932456,0.999948284,-0.083004952,-1,-1,0,-0.391411649
0.999073191,0.095496148,0.705153494,0.999948284,0.050160368,-1,-1,0,0.575705437
0.2180567,0.004293577,0.324224897,0.867916742,-0.223937175,-1,1,0,-0.391411649
-0.39148404,-0.405231569,0.11813733,0.682392398,-0.063216958,-1,1,0,0.575705437
0.999271737,0.080217367,0.795908709,0.999948284,-0.072876916,-1,-1,0,0.151410874
0.999360334,0.061647771,0.915077256,0.999948284,-0.537433258,-1,-1,0,-1
0.999122363,0.063998353,0.8992267,0.999948284,-0.496731244,-1,-1,0,-1
0.998827163,0.056241433,0.950656667,0.999948284,-0.71347671,-1,-1,0,-1
-0.391574221,-0.423682414,0.197791891,0.469800279,-0.174917569,-1,-1,0,0.151410874
0.999499682,0.071285156,0.852720132,0.999948284,-0.367795484,-1,-1,0,0.151410874
0.999070532,0.107013999,0.639003808,0.999948284,0.128863324,-1,-1,0,0.575705437
-0.161423285,-0.390036755,0.971100395,1,-0.86140191,-1,-1,0,-0.391411649
0.998815272,0.094555915,0.710066325,0.999948284,-0.014807413,-1,1,0,0.151410874
