-0.603818084,-0.725877682,1,1,-1,-1,-1,0,0.108029901
0.998110534,0.068169678,0.849288448,1,-0.777626413,-1,-1,0,-0.388999009
0.99820533,0.050756687,0.965929963,1,-0.839492764,-1,-1,0,0.108029901
0.99804293,0.069110921,0.843146344,1,-0.785181061,-1,-1,0,0.405353267
0.99898992,0.102760349,0.641157787,0.850481845,-0.885312317,-1,-1,0,-0.388999009
0.997938494,0.102525038,0.641347197,0.978507634,-0.746786858,-1,-1,0,0.108029901
0.998418034,0.10323097,0.637647479,0.975650519,-0.677630698,-1,-1,0,0.405353267
0.636668144,0.03452025,0.630727994,0.448338912,-0.835364647,-1,-1,0,0.108029901
0.998572625,0.169588584,0.303805188,-0.09952759,-0.608352175,-1,-1,0,-0.388999009
-0.389820621,-0.37585297,-0.021545587,0.37836487,-0.016595476,-1,-1,0,0.702676634
-0.401662517,-0.559329262,0.838027685,0.999713182,-0.533303705,-1,-1,0,-0.388999009
-0.603238037,-0.701304965,0.736998418,0.983925566,-0.462698359,-1,-1,0,0.108029901
0.637932399,0.102760349,0.247234483,0.388166451,-0.695401275,-1,-1,0,-0.388999009
0.999099169,0.102760349,0.64094882,0.998515343,-0.379356665,-1,-1,0,0.108029901
0.998787463,0.112408087,0.587078257,0.996969056,-0.304132779,-1,-1,0,0.108029901
-0.401920215,-0.581171678,1,1,-1,-1,1,0,-0.388999009
0.999365306,0.166764856,0.316455737,0.455981063,-0.396605914,-1,-1,0,0.405353267
0.999357485,0.166058924,0.320210171,0.636015675,-0.402951859,-1,1,0,0.108029901
0.99974976,0.146528137,0.411661651,-0.032349359,-0.542439882,-1,-1,0,0.108029901
0.999295207,0.186530954,0.23049348,-0.115079862,-0.317219693,-1,-1,0,-0.388999009
0.998361645,0.165352992,0.322710294,0.98864107,-0.526232676,-1,-1,0,-1
0.998256613,0.169353273,0.304432568,-0.027989922,-0.63237195,-1,1,0,-0.388999009
0.998819801,0.182295361,0.247623347,-0.05864324,-0.516427243,1,-1,0,0.108029901
-0.358493126,-0.550046236,1,1,-1,-1,1,0,0.108029901
0.999238848,0.166529545,0.31781762,0.373709416,-0.412958882,-1,-1,0,0.405353267
0.228890339,-0.041664009,0.438845211,-0.030817567,-0.507969563,-1,-1,0,0.702676634
0.99844022,0.176647905,0.272203917,0.249127019,-0.37066566,-1,-1,0,0.405353267
0.998562332,0.258536024,-0.019606745,-0.024560769,-0.388854634,-1,-1,0,0.405353267
0.999518577,0.173824177,0.285446739,0.151916357,-0.538985975,1,-1,0,0.108029901
-0.732428631,-0.807786741,0.832632486,1,-0.630575862,-1,1,0,0.108029901
0.998887298,0.127938592,0.504102183,0.999950222,-0.069890794,-1,-1,0,0.405353267
-0.156788722,-0.355648736,0.742359606,0.872517821,-0.835297817,-1,-1,0,-0.388999009
-0.358407784,-0.495440196,0.64187846,-0.043257961,-0.8576373,-1,-1,0,0.108029901
0.99919043,0.082758941,0.758198567,0.999950222,-0.341555382,-1,1,0,0.108029901
